transaction_id,amount,merchant,category,time_of_day,day_of_week,location_lat,location_long,user_age,user_account_age_days,transaction_count_last_30d,avg_transaction_amount,is_fraud
495,49816.78901098195,Amazon,dining,23,3,27.447251113108365,178.98129051326083,25,6,4,11427.826891859413,1
496,2472.7003283117415,HotelChain,online,8,1,49.28413474242609,-74.66079814572761,49,3051,91,1415.3113995426133,0
497,2129.914518865875,Walmart,travel,14,6,-25.494743581590868,-51.19742669696416,44,2855,76,1363.8394775280603,0
498,14263.914689468973,BestBuy,travel,22,1,-57.02431587720573,158.98794533467304,59,23,4,12584.247257075418,1
499,41008.86160077436,Amazon,travel,0,1,25.69925909129266,76.00662648111233,54,30,3,7056.0491903913335,1
500,33953.12551354452,HotelChain,dining,0,1,-31.0011829485806,-73.57020055933098,40,30,3,10442.513772755738,1
501,22357.585990919866,OnlineStore,dining,0,0,64.8132334181627,29.176736862209424,24,38,2,13042.810935621732,1
502,44702.74813188277,HotelChain,fuel,0,5,-67.92695100395882,159.92264857113219,29,58,1,10370.090856825555,1
503,8542.103575201663,Target,groceries,22,4,-11.976534048037735,112.25271850048028,42,30,1,14079.627185210506,1
504,201.06381672463772,BestBuy,fuel,6,3,-18.589031915690555,87.05977694231746,20,1154,57,730.7109496172125,0
505,232.26048056935366,GasStation,fuel,15,4,78.84969363970734,85.3186722217281,43,1396,97,307.5918833710434,0
506,22764.774922087316,Walmart,dining,0,0,-62.4357358912073,-115.91268325478268,21,57,0,10617.554525443902,1
507,33635.85480336976,GasStation,travel,0,0,-88.22757149783803,116.88524612205714,59,58,2,11603.533285426847,1
508,1421.957013011051,BestBuy,electronics,17,6,-47.144661694718835,-80.59729232035507,53,2917,51,1840.8182137627398,0
509,12891.275080231926,BestBuy,groceries,22,0,57.6498347583578,154.9319968445506,32,49,1,12258.53084338395,1
510,13338.042089174447,BestBuy,dining,23,5,-52.32207311153693,-48.72960323503813,49,34,2,12902.827353728419,1
511,15949.913128472395,GasStation,travel,0,0,-46.641948533013114,128.75774293521232,46,16,4,7888.167257176216,1
512,27291.920513622797,OnlineStore,online,0,1,-66.61821518337405,-84.15594197359148,27,24,3,8874.973785689646,1
513,39589.405380829994,BestBuy,electronics,0,4,38.77851658977727,5.229697169606567,38,14,2,11267.769740462303,1
514,46032.63119301385,HotelChain,electronics,23,2,-77.54864570902491,-141.5212936239382,79,26,0,10534.614719249352,1
515,43085.646271938334,GasStation,dining,22,3,-30.38250558086611,57.642805078622644,71,8,4,14611.038749705365,1
516,16269.29061457871,BestBuy,clothing,23,0,-39.150229208226385,120.98853906006178,33,14,2,6868.344999344194,1
517,1714.843078946535,HotelChain,groceries,21,4,9.928751362227871,78.64102126886979,64,679,23,1224.3795619503794,0
518,16375.28710585847,OnlineStore,electronics,22,6,41.474927703552396,8.373064657916643,36,2,4,10727.552332848547,1
519,19107.816300022012,Target,dining,22,0,5.917758245414532,-163.75828370347458,46,48,2,13679.63769936152,1
520,29148.97322349922,OnlineStore,dining,23,5,77.58467873551217,156.03876258150905,69,4,3,14293.485246909917,1
521,10860.579038387947,BestBuy,travel,22,0,81.25967499971975,73.97623748830847,68,1,1,8360.363308275984,1
522,17163.321842917474,GasStation,online,22,0,-24.936240870267227,88.51112581151989,35,55,4,5671.084615263517,1
523,47285.88277489893,Amazon,clothing,0,0,49.9824677294807,106.08500718389058,75,20,0,9216.196979221852,1
524,27576.884291656537,BestBuy,groceries,0,6,42.984248988274146,89.18763333393986,61,59,2,8943.44143233507,1
525,26706.234091070633,Amazon,fuel,22,0,70.73362650686892,-21.198180924599882,74,14,1,14864.870679296895,1
526,8611.820499553714,HotelChain,online,22,3,-9.370144762613407,84.10385854366086,33,40,0,9310.612442907894,1
527,18390.78937645052,Target,online,23,4,5.485173695602597,45.00964361171842,18,25,0,8057.229993032294,1
528,44384.28231125161,Walmart,travel,23,5,-15.160623555316675,127.44588012076315,65,25,3,8653.77374534934,1
529,2649.0202179765647,OnlineStore,electronics,7,0,63.06784547394702,108.88553352145334,19,1549,63,948.8632525207063,0
530,299.9664999231252,Target,electronics,20,0,-48.65358323481581,-165.10522231178643,73,3246,96,1431.3621673179289,0
531,8601.898046414053,BestBuy,travel,22,0,-46.85236591635996,-43.6006474802621,32,38,1,5810.148928312642,1
532,28090.090230163347,Amazon,dining,22,0,-22.931081356125645,-167.50218521379796,56,54,1,8165.070488750267,1
533,8882.88648250112,OnlineStore,electronics,0,1,-48.53829022157679,-143.25302708420475,45,26,0,14663.184919070996,1
534,42423.6012287636,Amazon,clothing,0,1,10.981230554685737,36.50785992130008,18,40,3,6531.025047988,1
535,42643.85823445835,GasStation,groceries,23,2,-65.79178083080959,134.5758556184112,22,38,3,12426.0132153259,1
536,41085.171908699536,Amazon,online,23,0,-32.36648050727004,-136.86308686466379,59,38,1,8563.935011982903,1
537,320.2314671722106,GasStation,online,17,2,74.4200457256062,-17.60785651194064,39,1133,61,336.49990284618235,0
538,43163.96316531636,HotelChain,clothing,23,3,-16.339413565476733,147.91640573031975,70,7,2,5995.48038508882,1
539,280.77280812675224,OnlineStore,electronics,10,2,44.68206896883166,113.1483541217716,53,1866,75,1956.074842686112,0
540,23699.940572414103,OnlineStore,online,22,4,-69.57680549281667,7.080442727734777,63,30,4,10008.649416608881,1
541,408.6471808642997,Walmart,fuel,7,1,-45.43838853447876,97.76571815837917,30,2777,56,742.9054912425462,0
542,2557.019318258275,BestBuy,groceries,14,1,55.32221181606633,8.16975865603331,18,3161,6,550.3177906805911,0
543,14004.35685923159,GasStation,groceries,0,0,47.33872853214493,-123.08675857817444,33,39,0,7197.593140627163,1
544,50.84843955712216,Walmart,online,18,0,-20.491934653112196,-135.09499924019553,72,90,42,838.1746616640273,0
545,18254.787566078427,Amazon,travel,22,3,81.79144236602536,-112.18743645585488,58,40,4,14043.543402503143,1
546,96.54350706266752,Amazon,online,19,5,73.91574285021818,-53.66804581235539,39,2440,14,125.66882186034303,0
547,24174.309318567248,Walmart,travel,0,3,83.21413484020317,154.9905363626467,49,33,0,7166.160357760864,1
548,43901.842709568984,OnlineStore,online,23,4,-12.975355766198632,107.88422891529649,33,14,0,13444.2302726033,1
549,1014.1720262475549,Amazon,fuel,10,0,-54.454754936577054,-24.191437958525682,68,2477,98,1768.4437047918914,0
550,1546.4609118826822,HotelChain,dining,20,0,22.798555036441385,-2.4923844764733474,32,606,79,1794.0372925858978,0
551,19366.03977713106,HotelChain,groceries,22,3,33.25916849025573,-84.38059524009066,75,57,1,9863.501151094953,1
552,16154.840499935455,Walmart,online,23,3,-67.4204787989064,73.56706432996685,63,28,3,7097.58515011335,1
553,27926.26553207087,GasStation,fuel,23,3,51.56694617326306,108.9956417263337,69,14,0,6990.963940700697,1
554,8308.034335119572,GasStation,travel,0,1,-86.7491604432071,-93.99430955967244,59,36,3,14406.453433605237,1
555,9083.994500253633,Walmart,travel,23,2,-3.108890254178988,-164.94421543687247,70,38,1,12615.41548076109,1
556,715.6298516686203,GasStation,groceries,17,2,-30.41707329091892,44.60001953866933,29,430,92,1124.245982750661,0
557,29858.87497494201,OnlineStore,clothing,23,0,43.25455078183512,22.504362888713985,77,21,0,7389.288170778586,1
558,49772.44353948092,OnlineStore,online,22,1,-33.703069064073134,-35.2327841896045,18,28,1,6185.734330409505,1
559,16477.357085277843,GasStation,electronics,23,3,58.825280300585916,51.80181903835566,70,33,2,13708.3262128535,1
560,18840.365024739673,HotelChain,travel,23,0,17.091627980545894,18.220787274651684,34,6,4,5058.795693424509,1
561,12768.706977704041,GasStation,dining,0,1,52.90080511717298,-89.7906324260906,58,41,1,8880.964237010196,1
562,46536.806405457275,OnlineStore,dining,0,4,88.08131481113227,-36.81756877581995,72,15,4,7776.125029613335,1
563,40668.07226725493,Target,travel,0,5,32.24850223384023,-25.87911489099298,68,44,3,10703.762003488237,1
564,42538.24268118759,BestBuy,clothing,23,1,87.29105694509593,136.88927801120292,74,3,4,7505.084358858347,1
565,45916.07909450937,Amazon,clothing,23,6,-84.80946115409304,165.9254954864254,67,43,1,8112.053593283079,1
566,740.0012059156526,Target,fuel,15,0,-29.134802072914482,141.48049046273894,45,152,99,675.9762156608356,0
567,1355.8284774682386,GasStation,dining,10,2,-70.58641237878436,78.90408865871268,24,2626,94,1172.539722729839,0
568,21876.441893955893,HotelChain,fuel,22,6,-42.78511235080088,30.59738409809586,26,14,1,6456.8252732936835,1
569,32747.01380260993,Walmart,dining,0,3,60.99982184263939,68.13418876774378,39,2,2,12264.715434958314,1
570,1172.4175544561747,GasStation,online,7,5,-84.18181224130375,158.07931946376806,43,1985,74,732.2121170221442,0
571,26965.754637434155,HotelChain,online,0,4,3.6329284318308623,-90.00045531942057,70,4,0,9330.0493011248,1
572,47350.970276707834,BestBuy,electronics,22,5,12.083167355827143,12.643382762425773,29,26,3,11466.072368392934,1
573,1747.8342776932561,GasStation,online,12,5,11.0072064009521,68.25888684014686,24,3237,43,340.9617385281787,0
574,41452.344351842396,OnlineStore,electronics,0,1,-4.4465267118139735,64.52892047673888,63,12,4,8841.068146757922,1
575,39783.839790370985,Walmart,online,23,0,52.30853365855597,-89.17957455233888,64,2,3,12341.495973041508,1
576,36583.44279472226,HotelChain,groceries,23,0,-65.96224388900079,31.223349860310663,32,17,2,14379.109534243435,1
577,14975.143798007575,HotelChain,online,0,5,-34.09613720085828,106.52873127125633,55,35,1,10292.45056959473,1
578,1546.726785605217,HotelChain,fuel,6,3,20.830689620131096,-8.971567181912206,38,2473,92,1897.8326660395653,0
579,2073.468121869204,BestBuy,travel,20,0,34.37124592823206,105.58730761154459,31,1604,60,1770.4256508131737,0
580,38609.02133477619,GasStation,fuel,0,5,-17.253282280129866,-50.44226480836028,19,22,3,8986.343348455344,1
581,9972.865626121871,BestBuy,travel,23,0,67.56682739890198,157.95364577895322,25,41,1,8391.73620002244,1
582,46978.173509611624,Amazon,clothing,23,3,-15.211188594735418,12.214238579676362,62,43,2,9362.688611155627,1
583,490.29450172946656,Amazon,fuel,9,4,-17.500295817300028,34.54126228534116,72,2438,69,1368.9741236627922,0
584,20007.8224183905,GasStation,clothing,23,6,-83.48269293227071,-168.70983523034818,23,15,3,6211.280269977531,1
585,36240.372137545586,OnlineStore,electronics,23,5,9.20544051505209,-118.70311063370607,54,35,0,7726.305088675055,1
586,15134.648964988006,BestBuy,electronics,22,2,37.562550932142926,47.856196969576104,54,48,2,10076.480860176245,1
587,10327.467314574267,Walmart,groceries,22,2,-69.40113056696734,-28.846666158382334,74,21,2,8155.733081799751,1
588,21908.152544894292,HotelChain,online,0,5,-35.02210210418325,2.938964564942893,50,21,4,14910.853381353594,1
589,40170.80614391752,HotelChain,fuel,22,1,50.626251680913384,-157.33029285586784,58,21,0,9314.314670374883,1
590,25374.504517380934,GasStation,clothing,22,4,-24.134501625556425,120.28868582773833,23,44,4,13697.991535922163,1
591,35424.86272013345,OnlineStore,travel,22,1,-46.51155683279282,102.42201682663818,69,32,0,13965.098356138644,1
592,153.2624650608679,Amazon,electronics,7,6,30.996119441720197,-113.27256874013418,43,3366,53,613.5323172867857,0
593,8933.176245074377,Amazon,online,23,2,-54.583420019101986,48.35856861265657,79,5,0,5468.982409451678,1
594,49518.67945591968,HotelChain,electronics,0,3,71.21752552497182,114.59347619553779,56,39,0,14477.467316133514,1
595,9739.979730414285,GasStation,travel,0,5,-70.99228871529462,50.70748910961598,58,9,0,6287.425621331769,1
596,2293.9309355986397,BestBuy,online,11,6,37.17896441090885,-68.25668569349585,54,3065,45,236.29443825520767,0
597,31094.29549130472,Amazon,online,23,0,-0.08123376845246355,56.200014172140186,31,18,1,9143.696079065576,1
598,48452.6791367328,BestBuy,clothing,22,2,66.58732123145884,-104.2337708340436,54,21,2,6946.34032757856,1
599,12819.651175381088,OnlineStore,clothing,22,4,-67.28488361527741,-65.42820097940849,25,8,0,6841.965296632362,1
600,28597.157805791554,Amazon,fuel,23,2,32.021085329295815,-93.57492488141568,56,44,2,7878.196133761506,1
601,15119.171858374462,Amazon,fuel,0,4,12.969835052648662,20.493036860474348,30,52,1,7484.056052468548,1
602,10140.94483494258,Target,dining,0,4,-3.5837743967916396,-141.03840716440249,30,34,0,11847.954021501531,1
603,18.097367963151743,Amazon,dining,20,5,-1.5466925821196895,155.99173692540194,57,3598,18,1678.1608113536483,0
604,16726.903680391042,Walmart,groceries,23,4,39.95585312373555,-59.93555268136795,60,51,1,10431.183051972585,1
605,1148.8621842477412,GasStation,electronics,17,1,78.79349788826798,-101.17075424191152,45,1014,52,937.3136072878891,0
606,12719.308241857398,GasStation,fuel,0,6,-73.57470135857135,-1.2420671033407586,75,57,1,9323.824209562888,1
607,21943.431800173516,BestBuy,clothing,23,3,-86.48952343010636,-80.28078535630222,35,24,0,11418.731087954366,1
608,40828.56743823638,OnlineStore,travel,22,2,55.02686264661662,12.565471097751953,74,40,3,14693.716777298736,1
609,26356.163917371883,Amazon,clothing,23,3,-70.52951024086332,-54.53670607844923,36,24,4,6376.389980413643,1
610,34365.30742568812,Walmart,electronics,23,6,87.60542329447628,-132.4559481231453,55,56,4,9186.070092930495,1
611,35193.23351131293,BestBuy,dining,23,0,21.482684812590705,-84.27771287018568,49,32,2,13501.92400195254,1
612,43437.71184746633,Target,clothing,23,6,27.15595114574532,-22.161655813850928,39,56,0,14323.056827448798,1
613,21646.757365078935,BestBuy,groceries,22,2,-54.19949347115687,-169.09443846733478,19,33,1,11012.36057958905,1
614,36866.413628465736,BestBuy,electronics,0,3,-46.7437841465986,97.43130972531429,77,38,3,6434.2060254022335,1
615,48387.86389593896,Amazon,dining,23,3,28.68305455786502,43.85684325254968,30,44,0,14014.71583947655,1
616,38670.22004303046,Target,travel,22,5,73.75083082815544,36.48945862020753,40,57,0,6744.465661909426,1
617,28574.56002214527,BestBuy,dining,0,5,86.83029981316199,16.577975477795746,42,56,3,8528.778483321184,1
618,34490.13266866103,Walmart,online,0,6,-54.354429606403144,32.51274203702468,45,51,1,8755.079777622617,1
619,216.09435562259938,Walmart,groceries,21,6,-65.85846791223777,156.47470297459938,75,1657,56,321.957654147104,0
620,33715.58215914264,GasStation,electronics,23,0,-79.84775560305772,-176.91508410813336,28,49,4,12901.658159309496,1
621,8700.384166573245,Target,travel,23,4,66.29346326903902,-162.79210452321027,50,34,4,13021.443781024846,1
622,16180.486902863486,Target,groceries,0,2,-36.951327565835626,-111.06237242491116,41,11,3,12196.550732781143,1
623,2634.299614695266,GasStation,dining,21,5,-89.6738339035347,-119.77150320246596,19,757,80,742.3747925215241,0
624,277.8024127057689,BestBuy,groceries,20,2,-49.71274450984281,-114.76999459109425,47,2105,40,1957.0534327382868,0
625,2148.93870453438,Target,electronics,6,0,-28.72060558210468,61.89979890551405,34,1761,67,1422.5127360090494,0
626,23629.049040151345,Walmart,fuel,0,5,88.37751050940335,-14.586011621940486,57,22,4,9446.252400615427,1
627,29919.141782633615,Walmart,groceries,0,5,4.237486894274696,177.0403962004895,51,43,2,14449.360453653964,1
628,2170.010039545998,Amazon,online,15,4,-53.15148943288177,-98.32107067093986,55,389,55,510.0442154230982,0
629,15611.4735640878,Target,groceries,0,2,-29.732697951578807,-68.10116363010192,39,40,2,11381.550654868308,1
630,48202.27246780785,BestBuy,dining,23,2,-30.54461623976188,174.32665804859363,22,47,2,5624.251836825134,1
631,426.56525231035863,GasStation,dining,18,2,-86.44936563662841,119.43293068880894,65,593,53,192.15358178283705,0
632,35395.554657760105,GasStation,travel,23,4,-65.66705024914259,-10.872280555728224,57,47,3,14115.796012522189,1
633,27305.07309020097,BestBuy,dining,0,5,35.13536274657801,19.654878796556318,68,39,2,8794.453868809514,1
634,1260.8539644063367,OnlineStore,clothing,10,0,-68.35482241726777,123.5440514350226,33,3084,61,1406.7032342955752,0
635,1338.742899168731,HotelChain,electronics,11,2,-48.46783021089862,-6.8471114233219055,30,2527,97,1559.340799781908,0
636,31879.194735393707,Amazon,electronics,0,3,-26.867286287224417,-105.83145951044965,43,45,1,10701.032915473028,1
637,10485.437018268756,GasStation,fuel,23,4,46.392290010412864,118.24003387957879,48,1,4,11484.244183707822,1
638,34577.70964778329,Target,fuel,22,1,14.83217367622916,13.598096859231617,69,52,3,11779.95037558895,1
639,40294.64187198907,Amazon,electronics,22,0,34.0199972979423,-124.90466502102433,56,4,3,13825.493144643482,1
640,1302.3708679184797,Target,online,9,3,12.062218575630993,2.0108992263831453,65,2415,68,896.2529057845754,0
641,283.5476799785016,OnlineStore,fuel,21,2,33.04663653993643,-31.246782985130835,40,2015,63,1021.5127890888753,0
642,38667.28503904842,Walmart,travel,23,1,-89.48841234048496,135.6633114774329,65,36,1,12040.409933107367,1
643,47.66323980264301,Amazon,dining,7,0,77.56166598685729,-134.62004471014677,78,2441,37,1619.9362301169745,0
644,26230.191395400183,GasStation,electronics,0,4,-70.03435844253482,135.0755296012892,29,2,3,9642.704049639604,1
645,13357.947331997577,Amazon,fuel,0,1,-16.875162724157136,4.395966051702487,31,28,2,5200.343840772151,1
646,25181.5762426648,Amazon,electronics,0,5,48.786906644073866,-34.42880520678685,73,26,0,6409.793369901141,1
647,22883.841685417683,Amazon,clothing,0,6,-11.658470758303693,-121.69181361494148,35,23,3,11788.463850288614,1
648,20718.855337107172,HotelChain,groceries,0,1,80.43165930015286,72.29446654992458,44,15,1,12474.61603481754,1
649,2335.3752923269267,Amazon,dining,15,6,-5.833989270221991,153.65041527961455,45,2896,92,1074.1755906802562,0
650,37430.47189393908,Target,electronics,0,3,67.48909300848084,-44.86415259624488,35,27,0,7277.0955041119705,1
651,536.31401757299,Walmart,groceries,8,0,55.94906040520877,-93.02939975849996,33,903,25,88.39415835271461,0
652,47423.922158321635,OnlineStore,fuel,0,3,86.57753450376296,19.752090119696533,69,35,0,9334.128439251168,1
653,22693.884135595887,BestBuy,groceries,0,3,76.77860053517557,106.6269414361933,33,39,0,6261.160707446333,1
654,18239.68138382754,Amazon,dining,22,2,71.66229024831816,-178.6436299618081,30,38,1,9372.9601716689,1
655,35547.93915013278,GasStation,electronics,0,4,41.68878129350429,47.295877102354524,75,35,1,12320.982558011317,1
656,16350.190559370923,Amazon,clothing,0,1,-23.940333491720267,34.74576025150711,46,36,4,11833.886331434174,1
657,2951.8800280525193,GasStation,online,7,0,-70.89742465831756,-65.46521311050239,26,2906,19,1628.6835394290079,0
658,17433.302483145162,Target,fuel,22,5,33.956109407590205,-17.487718702210685,43,30,4,11737.625492469324,1
659,10904.449844177052,GasStation,electronics,23,4,86.1577346408337,-91.09323930174446,45,53,3,14277.12130899577,1
660,167.1974494548994,BestBuy,dining,19,4,40.788798719736405,104.35886566266339,58,1492,10,1690.3284089599708,0
661,18690.70280270977,Walmart,fuel,23,0,77.1712864699204,48.43257601179877,30,38,1,8291.191536976066,1
662,27867.15514040687,GasStation,travel,23,4,54.77484833199301,11.776183934034691,78,29,1,10714.386514820175,1
663,9819.241476681102,GasStation,groceries,0,2,-60.63935847899782,-38.69056856958221,53,52,4,7455.018110274718,1
664,37372.25758261101,Walmart,online,22,4,-45.14332129356829,-75.10162103253643,26,59,3,11515.78927980252,1
665,21883.562096864214,BestBuy,dining,22,2,-28.464191682776935,116.18513497563532,64,43,2,13322.61770672481,1
666,39278.942568826824,Amazon,travel,23,1,-59.713120019159255,-17.493238643915163,31,39,3,9593.185050986322,1
667,25320.928539650376,GasStation,electronics,0,1,14.697239881141215,0.5210711430021888,68,50,1,11795.073249283825,1
668,16221.735469036234,Walmart,clothing,23,3,85.58109434429122,7.498342994666984,29,4,3,11518.854238829954,1
669,29553.353455845507,Target,fuel,23,2,47.06259001850856,-18.587903244632486,70,5,1,5386.655618475896,1
670,13481.191504772472,Walmart,groceries,23,5,-13.790385167856869,-87.80816655416744,75,4,4,6834.162951757764,1
671,2169.426135034202,Target,fuel,6,1,-89.18919342354805,-136.67744151250128,74,834,96,1628.5219220450444,0
672,21326.830051660436,BestBuy,online,0,4,-33.61031799512783,-144.52658381961334,49,59,4,14388.921473650194,1
673,46302.302536384595,Amazon,electronics,22,0,4.816671784598739,92.68650840264792,55,45,2,12804.396399111774,1
674,2146.2344548184874,Walmart,fuel,21,0,-31.634842706645294,-99.5299839714559,20,1066,60,123.2671273969898,0
675,37148.731392441165,OnlineStore,groceries,23,6,-70.01371385570528,-159.9577866165688,75,25,1,8061.486509185748,1
676,15675.548971472308,OnlineStore,electronics,23,2,-10.30230776485898,107.10626641051897,74,14,0,7477.10971779047,1
677,21399.893121954075,HotelChain,fuel,22,5,-44.41449294617108,-124.53780497016672,71,11,2,8843.0018756052,1
678,25451.59064860677,GasStation,clothing,0,3,73.66182776307025,45.05259302400745,69,29,1,5553.419985504528,1
679,46136.633753748916,BestBuy,dining,23,4,-71.68418486981716,-58.088422278769244,33,34,3,13098.716190413277,1
680,18188.287175100657,Walmart,electronics,22,2,-81.15252682955213,-134.46710759112858,79,22,4,14841.754851150772,1
681,11834.969706876149,OnlineStore,dining,22,6,-89.04344955212483,-30.786847468430437,37,14,4,13240.292924366098,1
682,167.63210134015844,GasStation,electronics,19,0,-30.947456792581605,-174.66880999225495,49,1420,65,1194.7004697708371,0
683,12396.3907624924,OnlineStore,clothing,23,2,28.869630876159945,122.77619370452169,73,24,1,7952.819704829498,1
684,13401.052410343205,Walmart,dining,0,4,41.47447551872267,4.859266083068604,40,59,4,6976.978885435807,1
685,900.8852446374277,Target,travel,8,5,-8.412896991289841,-129.90239607313373,34,2746,24,1698.3118106392528,0
686,10557.88119017872,Walmart,groceries,23,5,33.179157081948006,-94.68708537996551,33,26,3,11669.695295482063,1
687,499.02584564526023,HotelChain,travel,11,1,-25.215473481234582,-18.728930830130395,55,2778,19,1553.9435691401206,0
688,38005.392261760906,Walmart,fuel,0,4,30.20511959759105,-112.00702218640248,25,36,1,14340.598200844861,1
689,23189.17798332387,Walmart,clothing,23,6,-82.69272264557279,-83.30430185960908,36,39,3,13542.203429657324,1
690,13265.764667822677,HotelChain,travel,0,1,-19.66446277793925,12.378803124694741,47,16,4,6024.00615962899,1
691,2700.2318044425265,BestBuy,electronics,16,1,52.352941973972236,119.73924469381876,74,1170,95,1611.922443545235,0
692,34967.63330880076,Walmart,fuel,0,1,54.54108548262025,-35.33771315162852,75,38,4,11762.391853001109,1
693,1321.5605651235935,HotelChain,fuel,9,2,38.90678019762504,78.11109847927736,51,121,60,1184.8411246480377,0
694,28769.887255057132,GasStation,travel,22,6,-53.23704829742441,135.60631684583342,31,32,3,12910.298770117512,1
695,13111.202882520236,Target,travel,0,0,-45.50307859248602,-102.13166149338169,39,6,2,10913.581423263531,1
696,2296.6809639540165,Target,clothing,14,5,89.2959709076122,110.58910934477763,61,2260,39,128.5484534242294,0
697,804.0172180571168,Walmart,groceries,7,2,-71.39195870364722,92.66479139916987,34,678,75,1662.8942224436516,0
698,34332.674250206095,BestBuy,travel,22,0,-57.480714197566314,-51.502572738671404,77,8,2,9060.762923670334,1
699,41952.58505676896,BestBuy,online,22,5,-66.59527398297612,176.22718542031214,76,30,3,13731.593591894047,1
700,33689.14961437968,GasStation,travel,23,6,-31.022106536949195,-85.47394628305547,32,27,0,5321.624749770503,1
701,264.95234141891547,Walmart,dining,19,6,-52.1683496578938,-88.2708242285896,67,1937,87,387.57430056124747,0
702,18741.235465028614,Target,electronics,23,4,-0.416167281401016,98.01329927515121,65,27,4,11520.826828797433,1
703,21751.68026680482,BestBuy,online,23,5,-4.316272761578418,-23.523365501609675,49,25,1,12375.381875483788,1
704,14914.061555933204,Walmart,online,22,5,72.27101150123457,-60.91380187882443,30,56,0,5026.074633926337,1
705,15609.217735700844,OnlineStore,dining,0,6,-83.74680945993933,-115.68139007792294,38,46,3,11282.394340372324,1
706,41209.026279807054,BestBuy,dining,0,5,-32.4216761998026,95.51967513643586,66,41,3,10884.86163711026,1
707,24158.768213312687,HotelChain,fuel,23,3,17.398420559476236,103.07585020898773,57,15,4,10372.055563863,1
708,26311.797583964606,OnlineStore,groceries,0,4,18.864317131913495,23.963041162850573,50,25,3,12858.668567058849,1
709,32950.07755380607,BestBuy,electronics,0,2,-3.577278777442345,164.63290074889426,78,22,4,10558.710963965052,1
710,32765.446796365002,Target,clothing,22,2,56.81979734663406,-65.46122264784447,74,18,0,13570.971895598575,1
711,1470.7419746563687,Amazon,online,11,0,-78.71000914539742,-100.93714362743862,75,2120,33,703.6725354107161,0
712,42924.713026181955,OnlineStore,clothing,23,2,56.78779780442446,63.88803681640627,44,23,0,13059.825889716998,1
713,15447.715235405456,GasStation,travel,22,1,-0.9442367215733469,93.0271106878937,52,51,0,6793.127728248057,1
714,38369.00871408609,GasStation,travel,0,5,-65.9230748861396,-99.03385060134394,33,45,1,13131.177919689799,1
715,2732.8883361978264,Target,clothing,20,2,69.42634443728599,-152.42012486599924,45,1050,23,1010.2010340949752,0
716,1312.6594777056482,BestBuy,travel,21,0,26.861180317373424,111.78593517109391,51,2751,8,413.420308191534,0
717,32317.0611552741,Walmart,groceries,23,0,-60.56177637165493,171.5407105125645,64,10,3,10298.863139801888,1
718,8613.57787857308,BestBuy,dining,23,1,-83.94304978817522,52.082022986022366,18,30,4,11583.290229231476,1
719,23135.770679253168,Target,travel,23,0,-64.60026330012313,-79.96791594819811,58,10,2,5794.716658544946,1
720,954.0727734272709,GasStation,fuel,18,6,19.58363283247084,178.80213907900514,65,3472,58,713.6464414564532,0
721,1868.340984861805,BestBuy,travel,8,3,-57.72667765319128,141.57598905614788,48,2160,68,1213.9146103055355,0
722,667.3872495432408,GasStation,electronics,6,6,-49.36264652249494,4.817032660905795,53,1213,76,1853.5008980951498,0
723,1340.0696844281833,OnlineStore,groceries,11,5,-85.47484936386344,117.11566254306013,61,252,19,1844.7338831269087,0
724,20328.461283263736,Walmart,electronics,0,5,40.12752100294864,113.69538837466808,50,29,2,12007.795395472367,1
725,409.26735715064075,OnlineStore,electronics,18,5,55.865591956698665,156.52762908245984,50,1140,54,1484.4609066317755,0
726,21976.79649635341,GasStation,fuel,23,4,53.43267181898216,122.73258375844563,56,41,1,12336.884592758568,1
727,31411.00850119586,GasStation,groceries,23,2,-67.03773275442884,51.7245249445792,35,45,3,8659.869010028071,1
728,37694.642359448815,Amazon,groceries,23,3,72.59420292997669,39.34933882434265,40,9,2,9045.192467506255,1
729,35827.852545028974,Amazon,groceries,22,2,31.010189305334407,-11.751376200619774,77,13,3,10537.047228887053,1
730,41924.14843922215,OnlineStore,groceries,0,3,71.55515202783562,45.53483038947263,40,37,0,14380.281273644674,1
731,45208.38781089184,HotelChain,groceries,23,2,-9.51110918448056,106.27797115093779,32,14,2,12239.998741195624,1
732,2797.7209434847955,OnlineStore,fuel,21,1,-11.348125004934403,168.8535454689192,43,2830,20,277.8992031297836,0
733,8795.706941722892,Amazon,travel,0,6,51.21657336328116,-11.776551054436766,47,9,1,12704.130148967146,1
734,38908.55404918353,GasStation,electronics,22,0,-73.20638601418617,26.515153075952554,42,8,1,8708.90312238425,1
735,16752.78209196993,Target,groceries,22,0,3.7573265942794336,-19.870021778838577,62,39,2,12304.667011443707,1
736,13582.97779373527,OnlineStore,online,0,6,60.54916241362062,60.65590355402543,33,40,1,9106.762482827004,1
737,34816.52896156369,GasStation,travel,23,1,59.43466135252285,46.77138146205343,56,54,4,7796.614070149861,1
738,21429.214207123186,Target,travel,23,3,82.10391414162643,-173.5798355302956,65,3,3,11097.240475222925,1
739,10398.920861558618,Target,electronics,22,6,35.689066835498366,14.81816127623705,62,55,4,11868.775596501844,1
740,13780.448844731178,Amazon,fuel,22,4,-52.601286700848895,-148.14471754835495,31,56,1,9592.935611795641,1
741,234.13052997533904,OnlineStore,clothing,15,3,-86.34954331897545,-170.5018975180062,34,2279,60,561.1555483685852,0
